oid,category
583501728,boardgames
276213203,winter_sport
771428814,motosport
850390414,tennis
511045128,autosport
330126734,hockey
999361308,tennis
60784503,martial_arts
322201813,hockey
705531229,basketball
124259218,winter_sport
452693925,basketball
252958212,winter_sport
142013420,esport
649198810,athletics
614661625,autosport
928894020,esport
254005736,martial_arts
571313639,autosport
449725405,volleyball
697207714,football
208349037,winter_sport
566255305,tennis
661657826,extreme
940142725,athletics
447367830,hockey
947256910,extreme
147828122,winter_sport
868741111,hockey
321638212,extreme
378940814,motosport
517514521,martial_arts
687615825,esport
446957610,volleyball
802544922,martial_arts
401817323,autosport
699350627,boardgames
135672811,motosport
471765201,boardgames
705520417,athletics
23220639,tennis
246331928,hockey
193979004,tennis
676963316,esport
541204520,basketball
936469535,volleyball
726176124,hockey
619136712,football
456365104,football
894533034,tennis
876642405,hockey
989889703,martial_arts
26690326,extreme
923366304,tennis
753726005,autosport
724575310,athletics
806603917,winter_sport
466929309,extreme
510577617,autosport
686389628,extreme
635660039,boardgames
516487717,esport
332983824,football
760061830,extreme
613462516,winter_sport
989301701,winter_sport
635515629,tennis
380924325,extreme
487517418,martial_arts
341577834,boardgames
612800229,boardgames
880924214,tennis
895783211,martial_arts
906862823,tennis
696853732,volleyball
901212909,motosport
633261006,basketball
247313923,volleyball
892766606,hockey
130540023,tennis
536232037,basketball
690672834,winter_sport
567098537,hockey
402791408,tennis
708058827,hockey
907389330,esport
19765518,motosport
360837705,football
930930928,volleyball
880325814,tennis
424678830,athletics
882493006,basketball
675769234,winter_sport
62850008,esport
577746628,hockey
12290911,hockey
339030900,football
64505925,hockey
675949807,basketball
487411805,esport
518838020,hockey
541587109,motosport
493996925,extreme
652140412,winter_sport
913037318,boardgames
487455103,athletics
363048101,football
178703607,motosport
633261006,winter_sport
489685222,hockey
865581307,motosport
959923306,basketball
843846307,esport
721281612,tennis
491366739,winter_sport
733336612,football
402522236,volleyball
95581827,winter_sport
710293600,volleyball
795835134,esport
406191709,motosport
898257011,volleyball
502752932,winter_sport
758155538,football
229925816,esport
647706002,motosport
165033105,esport
119576206,football
62850008,martial_arts
364130824,tennis
105238323,motosport
395618404,martial_arts
961447120,football
696619008,athletics
43669432,martial_arts
896187322,volleyball
406693811,football
837314116,extreme
259229513,volleyball
413158824,hockey
214051407,boardgames
87954633,tennis
397688731,martial_arts
466189918,hockey
853748924,winter_sport
987987031,tennis
596255402,motosport
182812727,boardgames
798648523,motosport
866166836,extreme
310690308,basketball
592032236,extreme
3905302,boardgames
365511913,athletics
500385906,esport
961447120,football
216195912,winter_sport
755173525,football
820937225,autosport
633337412,autosport
846289631,martial_arts
350292811,football
738309006,tennis
685722316,hockey
524977904,winter_sport
956023416,volleyball
443892630,athletics
910521609,winter_sport
902709331,football
128444506,tennis
493483514,winter_sport
972727229,autosport
929177628,winter_sport
365447126,motosport
182812727,boardgames
620825127,winter_sport
754370035,football
12290911,hockey
336741517,martial_arts
46365838,esport
850390414,tennis
910521609,winter_sport
831430707,football
890975533,basketball
957467121,football
850982633,boardgames
871203616,volleyball
9419231,esport
789732331,martial_arts
454614417,esport
188595930,autosport
472368600,basketball
324896016,winter_sport
724915531,boardgames
572692311,basketball
254005736,martial_arts
776359438,tennis
860103302,tennis
58842105,motosport
380447018,basketball
592013512,motosport
897494439,football
297584824,extreme
981950805,extreme
253865922,football
283348024,football
698363821,volleyball
627428414,football
624254822,volleyball
52704700,extreme
684766028,winter_sport
286516630,autosport
559807729,extreme
10212412,volleyball
47878039,volleyball
980030133,tennis
435422100,volleyball
596255402,motosport
758557134,athletics
125722831,hockey
517616537,autosport
473008422,autosport
304537523,winter_sport
618178708,athletics
401762737,autosport
608530528,boardgames
184029530,motosport
186210234,esport
707243606,athletics
13031436,martial_arts
367642407,extreme
287813214,autosport
125615617,athletics
276303500,martial_arts
125615617,martial_arts
87688401,hockey
143184126,athletics
694630918,volleyball
720423606,hockey
532990915,hockey
130535527,winter_sport
846615403,extreme
727131428,volleyball
341577834,boardgames
263714124,extreme
69883037,boardgames
435521510,martial_arts
748171722,volleyball
676963316,esport
415048434,boardgames
38824639,football
714230505,tennis
573728221,volleyball
444009223,athletics
487455103,athletics
808720707,martial_arts
583501728,boardgames
823965717,boardgames
950318127,football
415737436,autosport
447547920,hockey
350509934,boardgames
881039026,autosport
508170013,tennis
289285000,volleyball
97557113,boardgames
298821701,motosport
839044616,hockey
330691025,basketball
526861338,tennis
272409826,winter_sport
610073730,esport
222516037,martial_arts
130540023,tennis
642194214,martial_arts
598946537,winter_sport
837661534,boardgames
487461304,tennis
802544922,esport
378764037,esport
596237319,martial_arts
184526213,winter_sport
938672803,athletics
918364537,winter_sport
421471925,football
252647132,esport
633814217,volleyball
172134431,autosport
615111916,football
447660100,football
291159622,martial_arts
279353929,martial_arts
928466623,volleyball
938672803,athletics
11353014,athletics
961573518,hockey
26974626,winter_sport
203609815,esport
112730017,athletics
362038305,extreme
681523134,tennis
627942312,esport
198566525,boardgames
958737102,winter_sport
568541621,martial_arts
566933517,athletics
400888203,tennis
217866401,volleyball
721356005,martial_arts
895774202,athletics
622543412,basketball
189715923,autosport
313283508,football
637330135,esport
301803518,motosport
656741409,extreme
682868217,autosport
409341814,volleyball
672291907,tennis
468287808,boardgames
479862616,football
500385906,martial_arts
243150312,winter_sport
347915320,esport
584346327,athletics
375922416,autosport
410728131,winter_sport
56456918,football
124219137,autosport
871203616,football
901695604,winter_sport
613449708,basketball
85626610,boardgames
123949320,volleyball
749981730,esport
777001005,martial_arts
182556512,basketball
137678818,motosport
456152915,basketball
10212412,volleyball
310358223,athletics
282476217,basketball
464496500,martial_arts
754440301,basketball
867517906,winter_sport
71917426,tennis
986936309,winter_sport
881759832,athletics
512337707,tennis
261138036,extreme
300089423,autosport
695005818,extreme
522372909,extreme
253865922,football
697207714,football
517149005,basketball
987306634,winter_sport
247095126,esport
866166836,basketball
988761300,autosport
272013032,hockey
823307539,extreme
655483127,boardgames
970656307,football
666979904,volleyball
297584824,extreme
542840716,motosport
555020016,esport
653708801,martial_arts
289474002,football
760769633,esport
39760922,football
912791406,esport
150043234,motosport
322842224,athletics
982843524,autosport
92405418,autosport
846680907,autosport
632988709,motosport
40882726,football
58905212,basketball
760657814,esport
189715923,autosport
392205005,winter_sport
704972525,motosport
282476217,boardgames
879179136,hockey
470564924,football
169650018,extreme
415366032,volleyball
679175615,basketball
270174326,football
662453213,football
653555418,autosport
514876428,hockey
641530522,tennis
893890239,esport
76441934,extreme
98678120,basketball
68218829,boardgames
200830226,extreme
800426014,winter_sport
502126414,autosport
210625713,esport
830464415,tennis
781534022,motosport
580543820,athletics
332820822,boardgames
896714013,esport
472368600,basketball
300872233,volleyball
261262031,motosport
334997905,basketball
818786025,football
17950902,football
400493824,hockey
782971823,boardgames
125615617,hockey
472265305,boardgames
307712117,autosport
750529123,esport
454649416,tennis
998565619,esport
39760922,football
458257228,volleyball
433717313,motosport
872097518,motosport
964715800,football
577187937,martial_arts
882959720,extreme
442857922,martial_arts
617041638,hockey
945722108,athletics
222516037,martial_arts
526086705,volleyball
518806805,tennis
808720707,martial_arts
672115723,winter_sport
46396337,boardgames
75615802,basketball
799841423,athletics
19765518,hockey
623907520,athletics
487461304,tennis
406693811,football
418496427,basketball
427947126,winter_sport
798648523,motosport
555032604,winter_sport
869518006,autosport
868391013,martial_arts
271744519,martial_arts
861991010,volleyball
633814217,volleyball
253041238,autosport
358997321,motosport
39760922,esport
336741517,martial_arts
730206900,martial_arts
190676335,athletics
93297629,football
572303207,autosport
961037402,extreme
514876428,hockey
248182703,esport
921937508,basketball
139119238,martial_arts
733163636,volleyball
626123703,boardgames
522310908,hockey
941655901,winter_sport
347660221,football
441857133,athletics
786639628,tennis
642570122,volleyball
177951629,hockey
771189202,tennis
118582030,autosport
913037318,boardgames
206462427,basketball
354880700,tennis
350854638,autosport
575415307,winter_sport
469446016,football
982843524,autosport
918364537,winter_sport
577870231,basketball
951953731,motosport
579828018,boardgames
111216229,tennis
497113516,martial_arts
720955404,boardgames
696619008,athletics
917333836,martial_arts
694334802,football
593121209,winter_sport
369220816,extreme
54524524,athletics
771624222,esport
880325814,tennis
411875725,winter_sport
177059338,basketball
939633505,athletics
50657202,tennis
761417337,esport
936469535,volleyball
944464105,football
742710000,basketball
318513918,extreme
669425923,martial_arts
930432020,football
307022516,boardgames
761152130,football
195814323,football
337485625,tennis
881719908,football
618086409,extreme
146978633,extreme
293927219,boardgames
873304510,winter_sport
947255416,football
39021409,motosport
914507310,autosport
247313923,volleyball
565820003,motosport
888101600,athletics
310159821,winter_sport
995968829,volleyball
287813214,esport
376260625,winter_sport
406693811,football
487455103,athletics
472361212,volleyball
767883100,football
3914130,boardgames
769774306,martial_arts
523427029,motosport
634713829,winter_sport
859264731,martial_arts
268602925,volleyball
310100109,motosport
209708505,basketball
310405313,boardgames
150360914,athletics
26060618,autosport
997758226,tennis
581191034,athletics
603928716,basketball
451105500,esport
574170137,football
105994131,boardgames
923795413,hockey
387687703,tennis
647206032,football
37933603,winter_sport
3174332,basketball
726176124,basketball
600216035,boardgames
771869717,basketball
118596635,tennis
783745007,extreme
47878039,volleyball
927384902,martial_arts
802109611,extreme
977791728,martial_arts
762386331,motosport
720356615,martial_arts
261138036,extreme
194486402,winter_sport
369621326,hockey
310271910,volleyball
380846012,winter_sport
952958325,esport
471648831,volleyball
500385906,martial_arts
58056119,motosport
201643838,football
481125330,extreme
254005736,martial_arts
881761926,esport
151688620,winter_sport
892766606,football
321397920,volleyball
744621104,football
